,time,Voltage.RGAS,Voltage.RVL
1223,1.223,0.0026702881000000003,0.007324218800000001
1224,1.224,0.0048446655,0.001411438
1225,1.225,0.0177383423,-0.0065612793
1226,1.226,0.0075531006,-0.0031280518
1227,1.227,-0.0016403198000000002,-0.0095367432
1228,1.228,-0.002784729,-0.0114822388
1229,1.229,-0.0089645386,0.0004959106
1230,1.23,-0.0054550171,0.0015258789000000001
1231,1.231,0.0148773193,-0.0093841553
1232,1.232,0.0102996826,-0.009765625
1233,1.233,0.0017929077,-0.0124740601
1234,1.234,-0.0024032593,-0.0170898438
1235,1.235,-0.0051498413,-0.0090789795
1236,1.236,-0.0101089478,0.0055313110000000006
1237,1.237,0,-0.0013351440000000001
1238,1.238,0.013275146500000001,-0.0094223022
1239,1.239,0.0019073486,-0.0068283081
1240,1.24,-0.0030899048,-0.012207031200000001
1241,1.241,-0.0032043457,-0.0042724609
1242,1.242,0.0004959106,0.0040054321
1243,1.2429999999999999,-0.0040054321,0.0014495850000000002
1244,1.244,-0.0008773804,-0.0010681152
1245,1.245,0.0051879883,-0.0001144409
1246,1.246,0.0020217896,-0.0009155273000000001
1247,1.2469999999999999,-0.0047302246,-0.0033950806
1248,1.248,-0.0041198730000000005,0.0059127808000000006
1249,1.249,-0.0080108643,0.0142669678
1250,1.25,0.0012588501,0.0059890747
1251,1.251,0.0193023682,-0.0029754639
1252,1.252,0.0124740601,0.0016021729
1253,1.2530000000000001,0.0029373169,-0.0005722046
1254,1.254,-0.0010299683000000001,-0.001373291
1255,1.255,0.0011825562,0.009193420400000001
1256,1.256,-0.0030899048,0.009613037100000001
1257,1.2570000000000001,0.0099182129,-0.0002288818
1258,1.258,0.0088500977,0.0043487549000000006
1259,1.259,-0.0011444092,0.0033569336
1260,1.26,-0.0030899048,-0.0030136108
1261,1.2610000000000001,-0.013580322300000001,0.005340576200000001
1262,1.262,-0.0030136108,0.0133895874
1263,1.263,0.009765625,0.0029373169
1264,1.264,0.031013488800000003,-0.0012588501
1265,1.2650000000000001,0.0156021118,-0.0047302246
1266,1.266,0.0016784668,-0.0087738037
1267,1.267,0.0118255615,-0.0136184692
1268,1.268,0.013275146500000001,0.0054168701
1269,1.2690000000000001,0.0008773804,0.0062561035000000004
1270,1.27,0.0014495850000000002,-0.0034332275000000002
1271,1.271,0.0049972534,-0.0080108643
1272,1.272,0.0039291382000000005,-0.0027084351
1273,1.2730000000000001,-0.0062942505,0.0040435791
1274,1.274,-0.0068664551,-0.0071334839
1275,1.275,-0.0047683716,0.0090789795
1276,1.276,-0.0015640259,0.0105667114
1277,1.2770000000000001,0.005569458,-0.0031661987
1278,1.278,0.0023269653,-0.0035095215
1279,1.279,0.0003814697,-0.0053024292
1280,1.28,-0.0020599365000000002,-0.008354187
1281,1.2810000000000001,0.0022125244,0.010452270500000001
1282,1.282,-0.0065994263,0.0072097778
1283,1.283,0.0172805786,-0.0051879883
1284,1.284,0.0104141235,-0.0033187866
1285,1.2850000000000001,0.0133132935,-0.0064086914
1286,1.286,0.006980896,-0.0025939941
1287,1.287,-0.0034332275000000002,0.002822876
1288,1.288,-0.0031280518,0.0133132935
1289,1.289,0.0025177002,0.0016784668
1290,1.29,0.0141525269,-0.0021743774
1291,1.291,0.018386840800000002,-0.0013351440000000001
1292,1.292,0.0024795532000000003,-0.0074768066
1293,1.293,0.0035858154,-0.0009155273000000001
1294,1.294,-0.006332397500000001,0.0109863281
1295,1.295,-0.0066375732,0.0058746338
1296,1.296,0.018806457500000002,0.002784729
1297,1.297,0.0122451782,-0.0034713745000000003
1298,1.298,-0.0018310547000000002,-0.0048065186
1299,1.299,0.0028991699,-0.013160705600000001
1300,1.3,0.0043106079,-0.0049209595000000005
1301,1.301,0.0009155273000000001,0.0067901611
1302,1.302,0.0162887573,0.0025939941
1303,1.303,0.0186920166,0.0006866455
1304,1.304,0.0146865845,0.0034332275000000002
1305,1.305,0.0025558472,-0.0011825562
1306,1.306,-0.0112533569,-0.0033187866
1307,1.307,-0.0249862671,0.00030517580000000003
1308,1.308,-0.017890930200000002,-0.0005340576
1309,1.309,-0.002822876,0.0009918213
1310,1.31,-0.0028610229000000003,0.0016784668
1311,1.311,-0.0004959106,-0.0005722046
1312,1.312,0.0011062622,-0.0018692017
1313,1.313,-0.0011062622,-0.0004577637
1314,1.314,-0.005645752,-0.0029754639
1315,1.315,-0.0024032593,0.0019836426
1316,1.316,0.0066757202000000005,0.0028610229000000003
1317,1.317,0.0058364868,-0.0002670288
1318,1.318,-0.0014877319,0.0005722046
1319,1.319,-0.0078964233,-0.00030517580000000003
1320,1.32,-0.0043106079,0.0056838989000000005
1321,1.321,-0.009307861300000001,-0.00015258790000000002
1322,1.322,0.0021743774,-0.0004577637
1323,1.323,0.0088119507,-0.052146911600000005
1324,1.324,-0.0040435791,-0.0562286377
1325,1.325,-0.0116729736,-0.0453186035
1326,1.326,-0.0112533569,-0.020828247100000002
1327,1.327,-0.0102233887,-0.0008392334
1328,1.328,-0.0031661987,0.0046539307
1329,1.329,0.020980835,0.0437927246
1330,1.33,0.014610290500000001,0.0647354126
1331,1.331,0.008430481,0.062026977500000004
1332,1.332,-0.0025939941,0.0658798218
1333,1.333,-0.0010299683000000001,0.1000213623
1334,1.334,0.002784729,0.1078033447
1335,1.335,0.014839172400000001,0.0872421265
1336,1.336,0.012016296400000001,0.0762939453
1337,1.337,0.0006103516000000001,0.0540161133
1338,1.338,0.0031280518,0.0331878662
1339,1.339,-0.002822876,0.006332397500000001
1340,1.34,-0.0079345703,-0.0087738037
1341,1.341,-0.0011825562,-0.033416748
1342,1.342,0.0155639648,-0.042228698700000004
1343,1.343,0.0138473511,-0.0449371338
1344,1.344,0.0033950806,-0.0611114502
1345,1.345,0.0047302246,-0.0931549072
1346,1.346,-0.002784729,-0.0605392456
1347,1.347,-0.0079727173,-0.038566589400000004
1348,1.348,0.0159835815,-0.0429916382
1349,1.349,0.0068283081,-0.032043457000000004
1350,1.35,0.0003433228,-0.0122833252
1351,1.351,0.0026321411,0.0148010254
1352,1.3519999999999999,-0.0028991699,0.02784729
1353,1.353,-0.0049972534,0.0338363647
1354,1.354,-0.0031280518,0.0267791748
1355,1.355,0.0103759766,0.0119018555
1356,1.3559999999999999,0.0062942505,0.0127792358
1357,1.357,0.0024795532000000003,0.0184631348
1358,1.358,-0.00831604,0.0057220459
1359,1.359,-0.0189971924,-0.0036621094000000003
1360,1.3599999999999999,-0.0197601318,-0.0061798096
1361,1.361,-0.0032424927000000003,-0.031013488800000003
1362,1.362,0.0017547607,-0.061187744100000004
1363,1.363,-0.0090408325,-0.0705718994
1364,1.3639999999999999,-0.0076675415000000005,-0.0563812256
1365,1.365,-0.0099563599,-0.0444030762
1366,1.366,-0.013961792,-0.043487548800000005
1367,1.367,-0.0098419189,-0.0500869751
1368,1.3679999999999999,-0.011711120600000001,-0.0604248047
1369,1.369,-0.0225448608,-0.054397583000000006
1370,1.37,-0.027961731,-0.0467681885
1371,1.371,-0.0374221802,-0.026550293000000003
1372,1.3719999999999999,-0.0313568115,-0.0090789795
1373,1.373,-0.0054931641000000005,0.0266647339
1374,1.374,0.0366973877,0.0327682495
1375,1.375,0.0552749634,0.0417709351
1376,1.376,0.050048828100000005,0.0296783447
1377,1.377,0.0372314453,0.0239181519
1378,1.3780000000000001,0.026397705100000002,0.0520706177
1379,1.379,-0.011138916,0.0778198242
1380,1.38,-0.0034332275000000002,0.0424575806
1381,1.381,0.020980835,0.0155258179
1382,1.3820000000000001,0.0081253052,0.0233078003
1383,1.383,0.0016784668,0.043869018600000004
1384,1.384,-0.0104904175,-0.0066757202000000005
1385,1.385,-0.0282287598,-0.0207901001
1386,1.3860000000000001,-0.0448226929,-0.0315093994
1387,1.387,-0.048332214400000004,-0.0368881226
1388,1.388,-0.032081604,-0.068321228
1389,1.389,-0.0018310547000000002,-0.1084899902
1390,1.3900000000000001,-0.015335083000000001,-0.1095581055
1391,1.391,-0.0220108032,-0.104675293
1392,1.392,-0.0207138062,-0.0685882568
1393,1.393,0.018196106,-0.053253173800000005
1394,1.3940000000000001,0.047073364300000003,-0.0162506104
1395,1.395,0.0381088257,-0.012626647900000001
1396,1.396,0.0228500366,-0.1340484619
1397,1.397,0.0085067749,-0.2108764648
1398,1.3980000000000001,-0.0025558472,-0.18756866460000002
1399,1.399,-0.0102233887,-0.0993728638
1400,1.4,0.0035476685,-0.007019043000000001
1401,1.401,-0.001411438,-0.0074005127
1402,1.4020000000000001,-0.0216674805,-0.1205444336
1403,1.403,-0.0416946411,-0.18829345700000003
1404,1.404,-0.0345993042,-0.1461791992
1405,1.405,-0.0141525269,-0.0992202759
1406,1.4060000000000001,0.0120544434,-0.0552368164
1407,1.407,0.0136566162,0.0992202759
1408,1.408,-0.0076675415000000005,0.19805908200000003
1409,1.409,-0.0131988525,0.2319717407
1410,1.4100000000000001,-0.0003433228,0.2327728271
1411,1.411,-0.0186920166,0.2855300903
1412,1.412,-0.0238418579,0.3355789185
1413,1.413,-0.0044631958,0.3078842163
1414,1.4140000000000001,0.0065612793,0.24135589600000001
1415,1.415,0.0044250488,0.224571228
1416,1.416,-0.0163650513,0.2212524414
1417,1.417,-0.046424865700000005,0.1853942871
1418,1.418,-0.040130615200000004,0.1554107666
1419,1.419,0.0022888184,0.0986480713
1420,1.42,0.025978088400000002,0.0411605835
1421,1.421,0.0010681152,0.0329589844
1422,1.422,0.0017929077,0.0246047974
1423,1.423,-0.0025558472,0.0082397461
1424,1.424,-0.0222396851,-0.0132369995
1425,1.425,-0.02784729,-0.046958923300000004
1426,1.426,-0.0051116943000000005,-0.0645065308
1427,1.427,-0.020484924300000002,-0.0463485718
1428,1.428,-0.0257492065,-0.051651001
1429,1.429,-0.0020599365000000002,-0.0509643555
1430,1.43,0.0059890747,-0.055732727100000004
1431,1.431,0.0062942505,-0.045013427700000004
1432,1.432,0.0078964233,-0.027046203600000002
1433,1.433,0.0395202637,-0.0193405151
1434,1.434,0.032424926800000003,0.0035095215
1435,1.435,-0.0180053711,-0.0116729736
1436,1.436,-0.0173568726,-0.029411315900000002
1437,1.437,0.0103378296,-0.0221252441
1438,1.438,0.0028991699,-0.0233459473
1439,1.439,-0.0013351440000000001,-0.0357055664
1440,1.44,-0.0358200073,-0.0583267212
1441,1.441,-0.0232315063,-0.1128387451
1442,1.442,0.0059127808000000006,-0.10601043700000001
1443,1.443,0.0051879883,-0.0942993164
1444,1.444,-0.0054168701,-0.10009765620000001
1445,1.445,0.0017929077,-0.0894927979
1446,1.446,0.018157959,-0.052680969200000004
1447,1.447,-0.0011444092,-0.0531387329
1448,1.448,-0.0108337402,-0.0784301758
1449,1.449,-0.0067520142,-0.0720596313
1450,1.45,-0.0035476685,-0.0333786011
1451,1.451,-0.0311660767,-0.0537490845
1452,1.452,-0.038452148400000004,-0.0638961792
1453,1.453,-0.0317001343,-0.0265884399
1454,1.454,0.013275146500000001,-0.0029373169
1455,1.455,0.0286483765,0.0205993652
1456,1.456,0.015449523900000001,0.058631897
1457,1.457,0.0079727173,0.06980896
1458,1.458,0.0329208374,0.0657653809
1459,1.459,0.0336074829,0.035781860400000004
1460,1.46,0.0135040283,0.012626647900000001
1461,1.461,0.0074768066,-0.0269317627
1462,1.462,0.0074386597,-0.0581741333
1463,1.463,-0.0240707397,-0.0484466553
1464,1.464,-0.061187744100000004,-0.0299072266
1465,1.465,-0.0163650513,0.0025939941
1466,1.466,0.019989013700000002,0.0556945801
1467,1.467,0.033988952600000004,0.0835037231
1468,1.468,0.0313568115,0.0801086426
1469,1.469,-0.0060653687000000005,0.0991439819
1470,1.47,-0.024528503400000002,0.0736236572
1471,1.471,-0.014190673800000001,0.1486587524
1472,1.472,-0.0140380859,0.1593017578
1473,1.473,-0.0296783447,0.1270294189
1474,1.474,-0.014495849600000001,0.0370025635
1475,1.475,0.0011825562,-0.1055145264
1476,1.476,-0.0128173828,-0.3894042969
1477,1.477,0.0019454956,-0.49381256100000004
1478,1.478,0.026206970200000002,-0.4479598999
1479,1.479,0.0410461426,-0.4167556763
1480,1.48,0.0218582153,-0.4066848755
1481,1.4809999999999999,-0.0070571899,-0.4007720947
1482,1.482,-0.0316619873,-0.3881072998
1483,1.483,-0.0340652466,-0.38486480710000004
1484,1.484,-0.0346755981,-0.3687667847
1485,1.4849999999999999,-0.0133895874,-0.35987854
1486,1.486,-0.0056838989000000005,-0.3511047363
1487,1.487,-0.0172424316,-0.3465652466
1488,1.488,-0.0093460083,-0.33515930180000003
1489,1.4889999999999999,0.0224685669,-0.3271484375
1490,1.49,0.0393676758,-0.31852722170000003
1491,1.491,0.038871765100000004,-0.3119277954
1492,1.492,0.0173568726,-0.2796936035
1493,1.4929999999999999,0.0215911865,-0.2185058594
1494,1.494,0.0272750854,-0.16437530520000002
1495,1.495,0.0321578979,-0.0919723511
1496,1.496,0.0190734863,0.0151443481
1497,1.4969999999999999,-0.0122833252,0.08056640620000001
1498,1.498,-0.023002624500000002,0.2144241333
1499,1.499,-0.0290298462,0.3141403198
1500,1.5,-0.026512146,0.4722213745
1501,1.501,0.0005722046,0.5106353760000001
1502,1.502,0.0448989868,0.5174636841
1503,1.5030000000000001,0.0639343262,0.4652023315
1504,1.504,0.0520324707,0.4041290283
1505,1.505,0.02784729,0.4267501831
1506,1.506,0.011711120600000001,0.4258728027
1507,1.5070000000000001,-0.0243759155,0.341796875
1508,1.508,-0.042076110800000004,0.3113555908
1509,1.509,-0.0539016724,0.3608322144
1510,1.51,-0.0456237793,0.3046035767
1511,1.5110000000000001,0.0346755981,0.2140808105
1512,1.512,0.0648880005,0.20290374760000002
1513,1.513,0.0275421143,0.1948928833
1514,1.514,-0.0106430054,0.19397735600000002
1515,1.5150000000000001,-0.0378799438,0.1926422119
1516,1.516,-0.028991699200000002,0.1824951172
1517,1.517,-0.016784668000000003,0.1696014404
1518,1.518,-0.0276947021,0.1746368408
1519,1.5190000000000001,-0.0216674805,0.170173645
1520,1.52,0.0038909912,0.1658248901
1521,1.521,-0.0037002563,0.166015625
1522,1.522,0.0042724609,0.15781402590000002
1523,1.5230000000000001,0.0941467285,0.15529632570000002
1524,1.524,0.045433044400000004,0.1475906372
1525,1.525,0.0187683105,0.3844833374
1526,1.526,0.0135040283,0.3647232056
1527,1.5270000000000001,-0.0305175781,0.31394958500000003
1528,1.528,-0.0485229492,0.1725769043
1529,1.529,-0.0077438354,0.0389480591
1530,1.53,0.0476455688,-0.0503540039
1531,1.5310000000000001,0.0297927856,-0.0944519043
1532,1.532,0.0397491455,-0.1414489746
1533,1.533,0.0769805908,-0.1091384888
1534,1.534,0.0754547119,-0.0344848633
1535,1.5350000000000001,0.0745391846,0.019493103
1536,1.536,0.043296814,0.0811767578
1537,1.537,0.0040054321,0.0736999512
1538,1.538,-0.0807952881,-0.0703048706
1539,1.5390000000000001,-0.0815582275,-0.1971435547
1540,1.54,-0.0603485107,-0.3191375732
1541,1.541,-0.0764083862,-0.25993347170000003
1542,1.542,-0.0794219971,-0.1606750488
1543,1.5430000000000001,-0.037727356000000004,-0.2995300293
1544,1.544,-0.019645690900000002,-0.3044891357
1545,1.545,-0.0086212158,-0.2042007446
1546,1.546,-0.019645690900000002,-0.0580596924
1547,1.5470000000000002,-0.0116729736,-0.0330352783
1548,1.548,-0.0146865845,-0.0276184082
1549,1.549,-0.0052261353,0.13843536380000002
1550,1.55,0.0168228149,0.3071212769
1551,1.5510000000000002,0.0321578979,0.3108978271
1552,1.552,0.0063705444,0.3076171875
1553,1.553,-0.0555038452,0.3065490723
1554,1.554,-0.0706863403,0.2939987183
1555,1.5550000000000002,-0.0283432007,0.2849197388
1556,1.556,0.050010681200000004,0.277557373
1557,1.557,0.0355148315,0.1390457153
1558,1.558,-0.0064849854000000005,-0.15529632570000002
1559,1.5590000000000002,0.0051879883,-0.3165435791
1560,1.56,0.0026702881000000003,-0.3722763062
1561,1.561,0.0030136108,-0.3721618652
1562,1.562,0.019493103,-0.4275131226
1563,1.5630000000000002,0.0229644775,-0.4511642456
1564,1.564,0.0013351440000000001,-0.4138946533
1565,1.565,-0.0096511841,-0.3207015991
1566,1.566,-0.0188827515,-0.2830505371
1567,1.5670000000000002,-0.0247573853,-0.1715087891
1568,1.568,-0.0277709961,-0.0519180298
1569,1.569,-0.0053787231,0.0496673584
1570,1.57,0.0076293945,0.1319122314
1571,1.5710000000000002,0.0337982178,0.1159286499
1572,1.572,0.0471878052,-0.0235366821
1573,1.573,0.024871826200000002,-0.1375579834
1574,1.574,-0.0194168091,-0.042076110800000004
1575,1.5750000000000002,-0.01537323,-0.20076751710000001
1576,1.576,0.010032653800000001,-0.6393051147000001
1577,1.577,-0.0051116943000000005,-0.5828094482
1578,1.5779999999999998,-0.0300216675,-0.5139923096
1579,1.579,-0.041885376,-0.41801452640000003
1580,1.58,-0.0150680542,-0.2572631836
1581,1.581,0.0163269043,0.0173187256
1582,1.5819999999999999,0.023765564000000003,0.2346801758
1583,1.583,0.0089645386,0.26371002200000004
1584,1.584,-0.0060272217,0.2562332153
1585,1.585,-0.0147628784,0.24875640870000001
1586,1.5859999999999999,0.005645752,0.24517059330000002
1587,1.587,0.0187683105,0.2393722534
1588,1.588,0.0291061401,0.23017883300000003
1589,1.589,-0.0035476685,0.2265548706
1590,1.5899999999999999,-0.0247955322,0.3344726562
1591,1.591,-0.0146865845,0.3507232666
1592,1.592,-0.010452270500000001,0.3307342529
1593,1.593,-0.0131988525,0.329246521
1594,1.5939999999999999,-0.01537323,0.28450012210000003
1595,1.595,-0.0015640259,0.1233291626
1596,1.596,-0.0048065186,0.0552368164
1597,1.597,0.0146484375,-0.0857162476
1598,1.5979999999999999,0.015296936,-0.1838302612
1599,1.599,0.0090408325,-0.2545166016
1600,1.6,0.0093460083,-0.341796875
1601,1.601,0.0039291382000000005,-0.33775329590000003
1602,1.6019999999999999,0.012550354000000001,-0.2021026611
1603,1.603,-0.0017929077,-0.2033996582
1604,1.604,-0.010871887200000001,-0.2926254272
1605,1.605,-0.0216674805,-0.2876663208
1606,1.6059999999999999,-0.015335083000000001,-0.12630462650000002
1607,1.607,-0.0047302246,-0.0318145752
1608,1.608,0.0082015991,0.0814437866
1609,1.609,0.0201034546,0.2727890015
1610,1.6099999999999999,0.0039291382000000005,0.34091949460000004
1611,1.611,0.0017929077,0.3566360474
1612,1.612,0.0067520142,0.4349517822
1613,1.613,0.0065612793,0.4219055176
1614,1.6139999999999999,0.0085067749,0.2882766724
1615,1.615,0.013694763200000001,0.2040863037
1616,1.616,-0.005607605000000001,0.0719451904
1617,1.617,-0.0145721436,-0.0198364258
1618,1.6179999999999999,-0.0074768066,-0.0425720215
1619,1.619,0.012321472200000001,-0.1183319092
1620,1.62,-0.0090408325,-0.13118743900000002
1621,1.621,-0.017051696800000002,-0.1774597168
1622,1.6219999999999999,-0.0436782837,-0.2529144287
1623,1.623,-0.0866317749,-0.40840148930000003
1624,1.624,-0.076713562,-0.4773712158
1625,1.625,-0.0744628906,-0.3574752808
1626,1.626,-0.0605773926,-0.1383209229
1627,1.627,-0.0102996826,0.0550079346
1628,1.6280000000000001,0.0484848022,0.20008087160000002
1629,1.629,0.0099563599,0.2593994141
1630,1.63,-0.0387191772,0.0582504272
1631,1.631,-0.0391387939,-0.041809082000000004
1632,1.6320000000000001,0.0109863281,0.025787353500000002
1633,1.633,0.0356292725,0.13217926030000002
1634,1.634,0.0537109375,0.0733566284
1635,1.635,-0.012512207000000001,-0.0693893433
1636,1.6360000000000001,-0.0260543823,-0.128288269
1637,1.637,-0.0852584839,-0.13034820560000002
1638,1.638,-0.1652526855,-0.0980758667
1639,1.639,-0.1328277588,-0.0661087036
1640,1.6400000000000001,-0.0596237183,0.006942749000000001
1641,1.641,0.1998901367,0.1720046997
1642,1.642,0.3849029541,0.19771575930000002
1643,1.643,0.2563858032,0.19420623780000001
1644,1.6440000000000001,0.23067474370000002,0.2509307861
1645,1.645,0.1368331909,0.2955245972
1646,1.646,-0.0072479248000000005,0.2426147461
1647,1.647,-0.0681686401,0.107421875
1648,1.6480000000000001,-0.09902954100000001,0.0783920288
1649,1.649,-0.0812911987,0.1236343384
1650,1.65,-0.1206588745,0.1176452637
1651,1.651,0.0230789185,0.035667419400000004
1652,1.6520000000000001,-0.0638580322,-0.023269653300000002
1653,1.653,-0.1503372192,-0.15377044680000002
1654,1.654,0.0734710693,-0.4397201538
1655,1.655,0.3707504272,-0.45402526860000003
1656,1.6560000000000001,0.1782226562,-0.44258117680000003
1657,1.657,-0.2350616455,-0.4322814941
1658,1.658,-0.3526687622,-0.4232406616
1659,1.659,-0.1919555664,-0.4103851318
1660,1.6600000000000001,0.0965499878,-0.40088653560000004
1661,1.661,0.1912307739,-0.3921508789
1662,1.662,-0.0216674805,-0.3802108765
1663,1.663,-0.1076126099,-0.3726196289
1664,1.6640000000000001,-0.22800445560000002,-0.36293029790000003
1665,1.665,-0.1109695435,-0.3541183472
1666,1.666,0.3176498413,-0.3477859497
1667,1.667,0.3145217896,-0.339050293
1668,1.6680000000000001,0.1058578491,-0.3290176392
1669,1.669,0.1236724854,-0.32218933110000003
1670,1.67,0.1862335205,-0.3150558472
1671,1.671,0.205078125,-0.3091049194
1672,1.6720000000000002,0.2083969116,-0.299911499
1673,1.673,0.1638793945,-0.2925109863
1674,1.674,-0.0745010376,0.1039505005
1675,1.675,-0.2337646484,0.1643371582
1676,1.6760000000000002,-0.2241897583,0.0708389282
1677,1.677,-0.2010345459,0.0813674927
1678,1.678,-0.1461029053,0.076713562
1679,1.679,-0.1044082642,0.029830932600000002
1680,1.6800000000000002,-0.047798156700000004,-0.1034164429
1681,1.681,0.010757446300000001,-0.262336731
1682,1.682,-0.0698471069,-0.2979660034
1683,1.683,-0.0650405884,-0.179977417
1684,1.6840000000000002,0.0015640259,0.0205230713
1685,1.685,0.0679779053,0.2143859863
1686,1.686,0.0914764404,0.35572052
1687,1.687,0.0527191162,0.40302276610000004
1688,1.6880000000000002,-0.0089645386,0.42209625240000004
1689,1.689,-0.0307846069,0.3280639648
1690,1.69,-0.1289367676,0.3905105591
1691,1.691,-0.048866272,0.41782379150000004
1692,1.6920000000000002,0.049896240200000004,0.3645706177
1693,1.693,0.0776672363,0.2746963501
1694,1.694,0.0146865845,0.1766204834
1695,1.695,-0.1103210449,0.1181793213
1696,1.6960000000000002,-0.1834106445,0.10261535640000001
1697,1.697,-0.2237319946,0.1009750366
1698,1.698,-0.050163269,0.0930786133
1699,1.699,0.1425552368,0.0805282593
1700,1.7000000000000002,0.1055145264,0.0603485107
1701,1.701,0.0192642212,0.046691894500000004
1702,1.702,-0.022583007800000002,0.041809082000000004
1703,1.703,-0.02784729,0.034103393600000004
1704,1.704,-0.0518035889,0.0507736206
1705,1.705,-0.0765991211,0.0484085083
1706,1.706,-0.1142883301,0.0569915771
1707,1.7069999999999999,-0.18932342530000001,0.0440979004
1708,1.708,-0.0199508667,-0.0092697144
1709,1.709,0.3338623047,-0.0274276733
1710,1.71,0.2685546875,-0.0078201294
1711,1.7109999999999999,0.1045227051,-0.0017547607
1712,1.712,0.046691894500000004,0.011291503900000001
1713,1.713,-0.0386428833,0.0339126587
1714,1.714,-0.1025772095,0.044746398900000005
1715,1.7149999999999999,-0.1128387451,0.044631958
1716,1.716,-0.0630950928,0.0788497925
1717,1.717,0.0176620483,0.1075744629
1718,1.718,0.0722122192,0.0969696045
1719,1.7189999999999999,0.030860900900000002,0.0649642944
1720,1.72,-0.0820541382,0.0645828247
1721,1.721,-0.0691223145,0.106048584
1722,1.722,-0.0841522217,0.0902938843
1723,1.7229999999999999,-0.0045013428000000005,0.0630569458
1724,1.724,0.1389312744,0.033264160200000004
1725,1.725,0.2077484131,0.0114440918
1726,1.726,0.0230789185,0.0033950806
1727,1.7269999999999999,0.0385284424,0.0080871582
1728,1.728,-0.026397705100000002,0.0217056274
1729,1.729,-0.0480270386,0.0340270996
1730,1.73,0.1270294189,0.0503921509
1731,1.7309999999999999,0.0672912598,0.044746398900000005
1732,1.732,-0.1350021362,0.0477600098
1733,1.733,-0.1091384888,0.051994323700000004
1734,1.734,-0.0303268433,0.0591659546
1735,1.7349999999999999,0.0145339966,0.1030731201
1736,1.736,0.0660705566,0.14095306400000002
1737,1.737,0.0587463379,0.1161956787
1738,1.738,0.0651931763,0.0712966919
1739,1.7389999999999999,0.0556945801,-0.019989013700000002
1740,1.74,-0.0011062622,-0.0407791138
1741,1.741,-0.0965118408,-0.061607360800000004
1742,1.742,-0.1634597778,-0.1082229614
1743,1.7429999999999999,-0.1242828369,-0.1294326782
1744,1.744,-0.0450515747,-0.1323699951
1745,1.745,0.0223922729,-0.1057815552
1746,1.746,0.0117874146,0.0210571289
1747,1.7469999999999999,-0.0089645386,0.1035308838
1748,1.748,-0.019149780300000002,0.0954437256
1749,1.749,-0.0431442261,0.094871521
1750,1.75,-0.047912597700000004,0.0702667236
1751,1.751,0.020484924300000002,0.0565338135
1752,1.752,0.0843048096,0.045127868700000004
1753,1.7530000000000001,0.0445556641,0.0372314453
1754,1.754,0.0242996216,0.032844543500000004
1755,1.755,0.0344848633,0.0402069092
1756,1.756,-0.0493240356,0.044631958
1757,1.7570000000000001,-0.0510787964,0.058288574200000005
1758,1.758,-0.032043457000000004,0.0775909424
1759,1.759,0.0269317627,0.0676345825
1760,1.76,0.1319503784,0.0064086914
1761,1.7610000000000001,-0.021324157700000002,0.040473938
1762,1.762,-0.1903915405,0.0901794434
1763,1.763,-0.2960205078,0.0820922852
1764,1.764,-0.2416992188,0.037651062
1765,1.7650000000000001,-0.1494598389,-0.0319671631
1766,1.766,-0.016746521,-0.059967041000000006
1767,1.767,0.29575347900000004,-0.041236877400000004
1768,1.768,0.36396026610000004,-0.036773681600000004
1769,1.7690000000000001,0.2043914795,-0.0305175781
1770,1.77,0.0997161865,0.0052642822
1771,1.771,0.0329971313,0.0099563599
1772,1.772,0.0396728516,-0.0058364868
1773,1.7730000000000001,0.0582504272,-0.0212478638
1774,1.774,0.0729370117,-0.0082397461
1775,1.775,0.13690948490000002,0.014610290500000001
1776,1.776,0.1708602905,0.014495849600000001
1777,1.7770000000000001,0.0785064697,0.0038146973000000002
1778,1.778,-0.0106811523,0.0034332275000000002
1779,1.779,-0.11642456050000001,0.0094223022
1780,1.78,-0.2530670166,0.032424926800000003
1781,1.7810000000000001,-0.1655960083,0.0518035889
1782,1.782,-0.0955200195,0.0448226929
1783,1.783,-0.0410079956,0.0347518921
1784,1.784,0.0025177002,0.0214767456
1785,1.7850000000000001,-0.0002670288,0.0218200684
1786,1.786,0.032043457000000004,0.0221252441
1787,1.787,0.0653839111,0.01953125
1788,1.788,0.022163391100000002,0.0203704834
1789,1.7890000000000001,-0.027885437000000002,0.0184631348
1790,1.79,-0.034408569300000004,0.0190353394
1791,1.791,-0.0561141968,0.017471313500000002
1792,1.792,-0.029258728,0.0180053711
1793,1.7930000000000001,0.050010681200000004,0.016860961900000002
1794,1.794,0.0676727295,0.0175857544
1795,1.795,-0.002784729,0.013351440400000001
1796,1.796,-0.0696182251,0.016632080100000002
1797,1.7970000000000002,-0.0761413574,0.0169754028
1798,1.798,-0.0878143311,0.013885498000000001
1799,1.799,0.0052261353,0.0120925903
1800,1.8,0.0758361816,0.016021728500000002
1801,1.8010000000000002,0.2216339111,0.0141525269
1802,1.802,0.1285552979,0.013923645
1803,1.803,-0.1098251343,0.0141143799
1804,1.804,-0.1614379883,-0.0529098511
1805,1.8050000000000002,-0.1755905151,-0.0109481812
1806,1.806,-0.1016235352,0.025711059600000002
1807,1.807,-0.0311660767,0.0726318359
1808,1.808,0.0059127808000000006,0.16368865970000002
1809,1.8090000000000002,0.0346755981,0.1865386963
1810,1.81,0.0750350952,0.1097488403
